CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
F39407,8320,E,2.0,21:46.4,26/10/2022,26/10/2022 00:00,26/10/2022,,7850.0,0.0,0.0
F39408,8488,E,2.0,35:46.3,26/10/2022,18/10/2022 00:00,26/10/2022,,972.0,0.0,0.0
F39409,5926,E,2.0,43:58.5,26/10/2022,26/10/2022 00:00,26/10/2022,,633.42,0.0,0.0
F39410,0,E,2.0,58:52.5,26/10/2022,26/10/2022 00:00,26/10/2022,,96.0,0.0,0.0
F39411,8671,E,2.0,53:24.8,26/10/2022,24/10/2022 00:00,26/10/2022,,601.5,0.0,0.0
F39412,2503,E,2.0,05:19.2,26/10/2022,25/10/2022 00:00,26/10/2022,,5901.45,0.0,0.0
F39413,5926,E,2.0,14:10.1,26/10/2022,26/10/2022 00:00,26/10/2022,,1280.2,0.0,0.0
F39414,5926,E,2.0,15:27.2,26/10/2022,26/10/2022 00:00,26/10/2022,,174.0,0.0,0.0
F39415,6582,E,2.0,22:41.6,26/10/2022,26/10/2022 00:00,26/10/2022,,694.575,0.0,0.0
F39416,6895,E,2.0,07:46.1,27/10/2022,27/10/2022 00:00,27/10/2022,,830.4,0.0,0.0
F39417,4631,E,2.0,35:22.3,27/10/2022,27/10/2022 00:00,26/11/2022,,8487.48,1273.12,0.0
F39418,794,E,2.0,41:34.7,27/10/2022,21/10/2022 00:00,27/10/2022,,2075.0,0.0,0.0
F39419,4480,E,2.0,47:21.9,27/10/2022,24/10/2022 00:00,11/11/2022,,59500.0,0.0,0.0
F39420,5416,E,2.0,15:42.3,27/10/2022,27/10/2022 00:00,27/10/2022,,5830.2,0.0,0.0
F39421,8363,E,2.0,25:03.5,27/10/2022,27/10/2022 00:00,27/10/2022,,567.757,0.0,0.0
F39422,5926,E,2.0,38:31.6,27/10/2022,27/10/2022 00:00,27/10/2022,,756.52,0.0,0.0
F39423,5861,E,2.0,40:09.8,27/10/2022,27/10/2022 00:00,27/10/2022,,240.0,0.0,0.0
F39424,5926,E,2.0,56:41.4,27/10/2022,26/10/2022 00:00,27/10/2022,,2641.2,0.0,0.0
F39425,4480,E,2.0,06:57.4,27/10/2022,27/10/2022 00:00,11/11/2022,,155.0,0.0,0.0
F39426,8434,E,2.0,04:05.2,27/10/2022,26/10/2022 00:00,27/10/2022,,4769.0,0.0,0.0
F39427,8781,E,2.0,49:39.4,28/10/2022,27/10/2022 00:00,28/10/2022,,985.3389,0.0,0.0
F39428,8511,E,2.0,04:41.4,28/10/2022,28/10/2022 00:00,28/10/2022,,745.69,0.0,0.0
F39429,4802,E,2.0,28:18.0,28/10/2022,28/10/2022 00:00,28/10/2022,,245.0,0.0,0.0
F39430,6135,E,2.0,42:45.2,28/10/2022,28/10/2022 00:00,28/10/2022,,57.0,0.0,0.0
F39431,2964,E,2.0,50:03.2,28/10/2022,26/10/2022 00:00,28/10/2022,,4400.0,0.0,0.0
F39432,8777,E,2.0,54:33.5,28/10/2022,27/10/2022 00:00,28/10/2022,,1089.35,0.0,0.0
F39433,8777,E,2.0,55:32.8,28/10/2022,27/10/2022 00:00,28/10/2022,,1089.35,0.0,0.0
F39434,6009,E,2.0,33:49.1,28/10/2022,28/10/2022 00:00,28/10/2022,,303.93,0.0,0.0
F39435,1429,E,1.0,56:51.6,28/10/2022,28/10/2022 00:00,27/12/2022,,28350.0,0.0,0.0
F39436,3228,E,1.0,06:12.0,28/10/2022,25/10/2022 00:00,27/11/2022,,75476.0,0.0,0.0
F39437,6053,E,2.0,10:33.9,28/10/2022,31/10/2022 00:00,28/10/2022,,768.5,0.0,0.0
F39438,5926,E,2.0,28:58.5,28/10/2022,27/10/2022 00:00,28/10/2022,,950.398,0.0,0.0
F39439,5926,E,2.0,27:56.3,28/10/2022,27/10/2022 00:00,28/10/2022,,47.41,0.0,0.0
F39440,5926,E,2.0,16:57.1,28/10/2022,28/10/2022 00:00,28/10/2022,,976.5,0.0,0.0
F39441,5926,E,2.0,43:04.3,31/10/2022,21/10/2022 00:00,31/10/2022,,1246.74,0.0,0.0
F39442,8783,E,2.0,22:04.9,31/10/2022,31/10/2022 00:00,31/10/2022,,153.25,0.0,0.0
F39443,8782,E,2.0,35:17.4,31/10/2022,31/10/2022 00:00,31/10/2022,,1984.0,0.0,0.0
F39444,8780,E,2.0,36:45.9,31/10/2022,31/10/2022 00:00,31/10/2022,,1383.36,0.0,0.0
F39445,2044,E,2.0,15:39.0,31/10/2022,31/10/2022 00:00,31/10/2022,,1604.6,0.0,0.0
F39446,8784,E,2.0,19:43.1,31/10/2022,31/10/2022 00:00,31/10/2022,,941.522,0.0,0.0
F39447,8776,E,2.0,24:58.9,31/10/2022,25/10/2022 00:00,31/10/2022,,429.25,0.0,0.0
F39448,1761,E,2.0,26:24.9,31/10/2022,21/10/2022 00:00,31/10/2022,,350.0,0.0,0.0
F39449,5045,E,2.0,31:57.6,31/10/2022,01/11/2022 00:00,31/10/2022,,5916.0,0.0,0.0
F39450,3033,E,2.0,34:08.1,31/10/2022,31/10/2022 00:00,31/10/2022,,2180.0,0.0,0.0
F39451,6741,E,2.0,58:29.1,31/10/2022,31/10/2022 00:00,31/10/2022,,1293.1,0.0,0.0
F39452,3718,E,2.0,01:24.7,31/10/2022,31/10/2022 00:00,31/10/2022,,1293.1,0.0,0.0
F39453,5863,E,2.0,06:50.6,31/10/2022,31/10/2022 00:00,31/10/2022,,4310.3448,0.0,0.0
F39454,6823,E,2.0,20:49.9,31/10/2022,03/11/2022 00:00,31/10/2022,,1075.31,0.0,0.0
F39455,4486,E,1.0,30:03.8,31/10/2022,04/11/2022 00:00,31/10/2022,,4465.05,0.0,0.0
F39456,8785,E,1.0,39:20.6,31/10/2022,04/11/2022 00:00,31/10/2022,,9499.6,0.0,0.0
F39457,169,E,2.0,05:37.3,31/10/2022,18/10/2022 00:00,31/10/2022,,2873.0,0.0,0.0
F39458,5902,E,2.0,36:50.4,31/10/2022,31/10/2022 00:00,31/10/2022,,1009.6465,0.0,0.0
F39459,5926,E,2.0,39:08.1,31/10/2022,31/10/2022 00:00,31/10/2022,,969.931,0.0,0.0
F39460,5926,E,2.0,42:41.7,31/10/2022,31/10/2022 00:00,31/10/2022,,344.8275,0.0,0.0
F39461,5926,E,2.0,46:38.7,31/10/2022,31/10/2022 00:00,31/10/2022,,2586.2068,0.0,0.0
F39462,5996,E,2.0,51:27.3,31/10/2022,01/11/2022 00:00,31/10/2022,,350.0,0.0,0.0
F39463,8768,E,2.0,57:22.9,31/10/2022,31/10/2022 00:00,31/10/2022,,1515.5172,0.0,0.0
F39464,4675,E,6.0,22:25.5,31/10/2022,31/10/2022 00:00,30/11/2022,,54.1379,0.0,0.0
F39465,5926,E,2.0,33:41.5,31/10/2022,31/10/2022 00:00,31/10/2022,,439.6551,0.0,0.0
F39466,5935,E,2.0,35:59.8,31/10/2022,31/10/2022 00:00,15/11/2022,,1293.1034,0.0,0.0
F39467,8781,E,2.0,23:56.8,01/11/2022,01/11/2022 00:00,01/11/2022,,642.9156,0.0,0.0
F39468,3139,E,2.0,36:21.2,01/11/2022,01/11/2022 00:00,16/11/2022,,485.6,0.0,0.0
F39469,5926,E,2.0,20:00.0,01/11/2022,01/11/2022 00:00,01/11/2022,,452.77,0.0,0.0
F39470,5926,E,2.0,23:27.2,01/11/2022,01/11/2022 00:00,01/11/2022,,191.18,0.0,0.0
F39471,5926,E,2.0,26:54.9,01/11/2022,24/10/2022 00:00,01/11/2022,,4521.0,0.0,0.0
F39472,2527,E,1.0,38:28.3,01/11/2022,01/11/2022 00:00,01/12/2022,,5126.625,0.0,0.0
F39473,3034,E,2.0,51:46.4,01/11/2022,26/10/2022 00:00,01/11/2022,,2309.9967,0.0,0.0
F39474,8786,E,2.0,55:48.6,01/11/2022,01/11/2022 00:00,01/11/2022,,282.0,0.0,0.0
F39475,4464,E,2.0,57:13.5,01/11/2022,01/11/2022 00:00,16/11/2022,,1140.0,0.0,0.0
F39476,7056,E,2.0,58:42.3,01/11/2022,01/11/2022 00:00,01/11/2022,,1650.0,0.0,0.0
F39477,1852,E,1.0,43:20.9,03/11/2022,03/11/2022 00:00,03/12/2022,,17590.8546,0.0,0.0
F39478,2483,E,2.0,00:22.7,03/11/2022,03/11/2022 00:00,03/11/2022,,1703.7504,0.0,0.0
F39479,2483,E,2.0,02:07.0,03/11/2022,03/11/2022 00:00,03/11/2022,,1703.7504,0.0,0.0
F39480,8387,E,2.0,51:16.6,03/11/2022,03/11/2022 00:00,03/11/2022,,4786.09,0.0,0.0
F39481,3191,E,2.0,16:13.3,03/11/2022,03/11/2022 00:00,03/11/2022,,369.6,0.0,0.0
F39482,5749,E,2.0,38:44.8,03/11/2022,03/11/2022 00:00,03/11/2022,,435.4985,0.0,0.0
F39483,1284,E,2.0,15:59.1,03/11/2022,01/11/2022 00:00,03/12/2022,,1737.5,0.0,0.0
F39484,8699,E,2.0,37:06.6,03/11/2022,03/11/2022 00:00,03/11/2022,,527.1,0.0,0.0
F39485,8171,E,2.0,40:12.9,03/11/2022,03/11/2022 00:00,03/11/2022,,1883.94,0.0,0.0
F39486,5926,E,2.0,55:34.5,03/11/2022,03/11/2022 00:00,03/11/2022,,3278.21,0.0,0.0
F39487,8671,E,2.0,58:07.1,03/11/2022,03/11/2022 00:00,03/11/2022,,472.5,0.0,0.0
F39488,2917,E,2.0,04:55.3,03/11/2022,03/11/2022 00:00,03/11/2022,,4258.9965,0.0,0.0
F39489,8787,E,,19:32.4,03/11/2022,03/11/2022 00:00,03/11/2022,,5000.0,0.0,0.0
F39490,8768,E,2.0,47:25.2,03/11/2022,04/11/2022 00:00,03/11/2022,,1625.86,0.0,0.0
F39491,8765,E,2.0,57:56.3,03/11/2022,24/10/2022 00:00,03/11/2022,,1364.0,0.0,0.0
F39492,8246,C,1.0,39:25.7,04/11/2022,04/11/2022 00:00,19/11/2022,04/11/2022,17450.0,0.0,0.0
F39493,8789,E,2.0,00:15.0,04/11/2022,04/11/2022 00:00,04/11/2022,,620.0,0.0,0.0
F39494,8708,E,6.0,17:36.0,04/11/2022,08/11/2022 00:00,25/11/2022,,38815.85,0.0,0.0
F39495,161,E,1.0,36:56.4,04/11/2022,04/11/2022 00:00,04/12/2022,,315.55,0.0,0.0
F39496,161,E,1.0,11:38.1,04/11/2022,04/11/2022 00:00,04/12/2022,,1500.0,0.0,0.0
F39497,5926,E,1.0,40:11.6,04/11/2022,04/11/2022 00:00,04/11/2022,,1698.61,0.0,0.0
F39498,8447,E,1.0,49:31.7,04/11/2022,04/11/2022 00:00,04/11/2022,,1703.46,0.0,0.0
F39499,1284,E,2.0,58:10.1,04/11/2022,04/11/2022 00:00,04/12/2022,,9373.7,0.0,0.0
F39500,4598,E,1.0,05:05.6,04/11/2022,09/11/2022 00:00,04/12/2022,,4963.18,0.0,0.0
F39501,2357,E,2.0,57:47.5,04/11/2022,04/11/2022 00:00,04/11/2022,,1506.0,0.0,0.0
F39502,537,E,1.0,06:51.3,04/11/2022,04/11/2022 00:00,04/12/2022,,25554.243,0.0,0.0
F39503,8246,E,1.0,10:59.5,04/11/2022,04/11/2022 00:00,19/11/2022,,17450.0,0.0,0.0
F39504,4623,C,2.0,00:53.6,07/11/2022,20/10/2022 00:00,07/11/2022,07/11/2022,5132.3,0.0,0.0
F39505,6725,E,2.0,02:36.5,07/11/2022,07/11/2022 00:00,07/11/2022,,165.0,0.0,0.0
F39506,8365,E,2.0,15:08.1,07/11/2022,26/10/2022 00:00,07/11/2022,,1251.25,0.0,0.0
F39507,8251,E,2.0,26:59.6,07/11/2022,07/11/2022 00:00,07/11/2022,,467.67,0.0,0.0
F39508,8449,C,2.0,21:45.4,07/11/2022,07/11/2022 00:00,07/11/2022,07/11/2022,399.0,0.0,0.0
F39509,47,E,2.0,56:11.2,07/11/2022,07/11/2022 00:00,07/11/2022,,705.0,0.0,0.0
F39510,6158,E,2.0,20:23.7,07/11/2022,07/11/2022 00:00,07/11/2022,,1350.0,0.0,0.0
F39511,4083,E,2.0,56:07.5,07/11/2022,07/11/2022 00:00,07/11/2022,,5132.3,0.0,0.0
F39512,8449,E,2.0,03:07.5,07/11/2022,07/11/2022 00:00,07/11/2022,,399.0,0.0,0.0
F39513,5863,E,2.0,41:37.4,07/11/2022,04/11/2022 00:00,07/11/2022,,8169.64,0.0,0.0
F39514,1198,E,2.0,47:47.6,08/11/2022,08/11/2022 00:00,23/11/2022,,430.0,0.0,0.0
F39515,6493,E,2.0,00:20.9,08/11/2022,08/11/2022 00:00,08/11/2022,,475.0,0.0,0.0
F39516,5926,E,2.0,16:31.7,08/11/2022,08/11/2022 00:00,08/11/2022,,279.94,0.0,0.0
F39517,357,E,2.0,23:36.3,08/11/2022,08/11/2022 00:00,23/11/2022,,2175.0,0.0,0.0
F39518,8792,E,2.0,41:35.7,08/11/2022,08/11/2022 00:00,08/11/2022,,597.4,0.0,0.0
F39519,5926,E,2.0,09:12.1,08/11/2022,08/11/2022 00:00,08/11/2022,,486.0,0.0,0.0
F39520,5926,E,2.0,27:42.5,08/11/2022,08/11/2022 00:00,08/11/2022,,227.5,0.0,0.0
F39521,5923,C,1.0,34:05.2,08/11/2022,08/11/2022 00:00,08/11/2022,08/11/2022,350.0,0.0,0.0
F39522,5923,E,1.0,36:32.2,08/11/2022,08/11/2022 00:00,08/11/2022,,350.0,0.0,0.0
F39523,5935,E,2.0,06:55.0,08/11/2022,04/11/2022 00:00,23/11/2022,,3064.1,0.0,0.0
F39524,4598,E,1.0,24:15.6,08/11/2022,09/11/2022 00:00,08/12/2022,,14430.0,0.0,0.0
F39525,2385,E,1.0,28:39.0,08/11/2022,26/10/2022 00:00,08/12/2022,,19801.98,0.0,0.0
F39526,8793,E,2.0,37:40.9,08/11/2022,08/11/2022 00:00,08/11/2022,,1309.0,0.0,0.0
F39527,8143,E,2.0,42:02.3,08/11/2022,08/11/2022 00:00,08/11/2022,,2835.0,0.0,0.0
F39528,4480,E,2.0,56:43.1,08/11/2022,08/11/2022 00:00,23/11/2022,,1737.0,0.0,0.0
F39529,8763,E,2.0,13:42.6,08/11/2022,08/11/2022 00:00,08/11/2022,,2012.0,0.0,0.0
F39530,8794,E,2.0,19:50.9,09/11/2022,09/11/2022 00:00,09/11/2022,,1900.84,0.0,0.0
F39531,5814,E,2.0,38:19.4,09/11/2022,11/11/2022 00:00,09/11/2022,,1366.14,0.0,0.0
F39532,2899,E,2.0,41:00.5,09/11/2022,09/11/2022 00:00,24/11/2022,,1800.0,0.0,0.0
F39533,3930,E,1.0,50:37.0,09/11/2022,09/11/2022 00:00,09/12/2022,,42457.5,0.0,0.0
F39534,4464,E,2.0,44:45.1,09/11/2022,09/11/2022 00:00,24/11/2022,,1140.0,0.0,0.0
F39535,8449,E,2.0,48:50.2,09/11/2022,09/11/2022 00:00,09/11/2022,,206.91,0.0,0.0
F39536,4480,E,2.0,05:09.2,09/11/2022,09/11/2022 00:00,24/11/2022,,59500.0,0.0,0.0
F39537,1852,E,1.0,25:50.8,09/11/2022,09/11/2022 00:00,09/12/2022,,17590.8546,0.0,0.0
F39538,8242,E,2.0,41:02.2,09/11/2022,09/11/2022 00:00,09/11/2022,,391.0,0.0,0.0
F39539,8788,E,2.0,26:29.4,10/11/2022,09/11/2022 00:00,10/11/2022,,439.66,0.0,0.0
F39540,6963,E,2.0,11:31.4,10/11/2022,10/11/2022 00:00,10/11/2022,,1876.7,0.0,0.0
F39541,2244,E,1.0,15:56.0,10/11/2022,09/11/2022 00:00,10/12/2022,,9438.8,0.0,0.0
F39542,4598,E,1.0,18:38.3,10/11/2022,10/11/2022 00:00,10/12/2022,,31458.0,0.0,0.0
F39543,5120,E,2.0,49:14.6,10/11/2022,10/11/2022 00:00,10/11/2022,,1845.0,0.0,0.0
F39544,5926,E,2.0,22:09.9,10/11/2022,10/11/2022 00:00,10/11/2022,,175.0,0.0,0.0
F39545,6381,E,2.0,25:43.6,10/11/2022,10/11/2022 00:00,10/11/2022,,1636.0,0.0,0.0
F39546,8459,E,2.0,28:43.5,10/11/2022,11/11/2022 00:00,10/11/2022,,17486.4,0.0,0.0
F39547,4535,E,2.0,52:31.4,11/11/2022,11/11/2022 00:00,11/11/2022,,1284.1625,0.0,0.0
F39548,4535,E,2.0,54:07.6,11/11/2022,11/11/2022 00:00,11/11/2022,,1284.1625,0.0,0.0
F39549,3718,E,2.0,32:50.0,11/11/2022,03/11/2022 00:00,11/11/2022,,2853.12,0.0,0.0
F39550,4464,E,2.0,12:33.3,11/11/2022,11/11/2022 00:00,26/11/2022,,600.0,0.0,0.0
F39551,161,E,1.0,53:20.2,11/11/2022,11/11/2022 00:00,11/12/2022,,6311.0,0.0,0.0
F39552,5926,E,2.0,12:13.7,11/11/2022,11/11/2022 00:00,11/11/2022,,402.57,0.0,0.0
F39553,5644,E,2.0,10:02.8,11/11/2022,11/11/2022 00:00,26/11/2022,,240.0,0.0,0.0
F39554,5926,E,2.0,26:02.9,11/11/2022,01/11/2022 00:00,11/11/2022,,3259.44,0.0,0.0
F39555,6259,E,2.0,33:48.7,11/11/2022,11/11/2022 00:00,11/11/2022,,630.0,0.0,0.0
F39556,4766,E,2.0,53:31.2,11/11/2022,10/11/2022 00:00,11/11/2022,,350.0,0.0,0.0
F39557,4527,E,2.0,26:05.4,11/11/2022,07/11/2022 00:00,11/11/2022,,2400.0,0.0,0.0
F39558,4649,E,2.0,33:38.2,11/11/2022,11/11/2022 00:00,11/11/2022,,720.0,0.0,0.0
F39559,6053,E,2.0,59:36.2,11/11/2022,11/11/2022 00:00,11/11/2022,,1041.8625,0.0,0.0
F39560,8403,E,1.0,46:57.3,11/11/2022,14/11/2022 00:00,11/11/2022,,26300.0,0.0,0.0
F39561,3653,E,2.0,13:34.3,14/11/2022,14/11/2022 00:00,14/11/2022,,72.0,0.0,0.0
F39562,8112,E,2.0,13:35.3,14/11/2022,14/11/2022 00:00,14/11/2022,,1703.7504,0.0,0.0
F39563,5926,E,2.0,17:10.0,14/11/2022,14/11/2022 00:00,14/11/2022,,196.75,0.0,0.0
F39564,4605,E,2.0,24:04.8,14/11/2022,15/11/2022 00:00,14/11/2022,,1562.1,0.0,0.0
F39565,5633,E,2.0,05:02.5,14/11/2022,14/11/2022 00:00,14/11/2022,,1155.0,0.0,0.0
F39566,3612,E,1.0,09:56.2,14/11/2022,14/11/2022 00:00,13/01/2023,,4320.0,0.0,0.0
F39567,8791,E,2.0,31:59.2,14/11/2022,10/11/2022 00:00,14/11/2022,,2444.84,0.0,0.0
F39568,8781,E,2.0,31:10.9,15/11/2022,14/11/2022 00:00,15/11/2022,,1726.28,0.0,0.0
F39569,8483,E,2.0,02:41.1,15/11/2022,11/11/2022 00:00,15/11/2022,,7375.0,0.0,0.0
F39570,5629,E,2.0,58:45.2,15/11/2022,15/11/2022 00:00,15/11/2022,,1940.72,0.0,0.0
F39571,8790,E,2.0,06:58.8,15/11/2022,15/11/2022 00:00,15/11/2022,,1830.0,0.0,0.0
F39572,8790,E,2.0,09:04.8,15/11/2022,15/11/2022 00:00,15/11/2022,,413.76,0.0,0.0
F39573,8796,E,2.0,27:22.2,15/11/2022,15/11/2022 00:00,15/11/2022,,467.67,0.0,0.0
F39574,8797,E,2.0,30:52.1,15/11/2022,15/11/2022 00:00,15/11/2022,,285.64,0.0,0.0
F39575,3043,E,2.0,32:44.9,15/11/2022,10/11/2022 00:00,15/11/2022,,913.8,0.0,0.0
F39576,2385,E,1.0,31:29.2,15/11/2022,14/11/2022 00:00,15/12/2022,,27808.0,0.0,0.0
F39577,3228,E,6.0,38:17.3,15/11/2022,15/11/2022 00:00,15/12/2022,,1038.0,0.0,0.0
F39578,6555,E,2.0,42:08.7,15/11/2022,15/11/2022 00:00,15/11/2022,,1734.25,0.0,0.0
F39579,8798,E,2.0,58:17.9,15/11/2022,15/11/2022 00:00,15/11/2022,,124.25,0.0,0.0
F39580,8503,C,3.0,59:47.7,15/11/2022,15/11/2022 00:00,15/11/2022,16/11/2022,14000.0,0.0,0.0
F39581,8796,E,2.0,24:32.3,16/11/2022,16/11/2022 00:00,16/11/2022,,3796.02,0.0,0.0
F39582,6741,E,2.0,39:10.6,16/11/2022,24/10/2022 00:00,16/11/2022,,1986.24,0.0,0.0
F39583,8718,E,2.0,54:40.9,16/11/2022,16/11/2022 00:00,16/11/2022,,98.0,0.0,0.0
F39584,1390,E,2.0,39:58.2,16/11/2022,15/11/2022 00:00,16/11/2022,,8196.78,0.0,0.0
F39585,1965,E,2.0,54:08.1,16/11/2022,14/11/2022 00:00,16/12/2022,,11550.0,1732.5,0.0
F39586,6396,E,1.0,58:13.6,16/11/2022,17/11/2022 00:00,16/12/2022,,9270.0,0.0,0.0
F39587,8054,E,2.0,21:19.6,16/11/2022,15/09/2022 00:00,16/11/2022,,2949.0,0.0,0.0
F39588,8799,E,2.0,58:21.7,16/11/2022,16/11/2022 00:00,16/11/2022,,435.72,0.0,0.0
F39589,8322,E,2.0,01:59.4,16/11/2022,16/11/2022 00:00,16/11/2022,,1732.25,0.0,0.0
F39590,5926,E,2.0,07:15.1,16/11/2022,16/11/2022 00:00,16/11/2022,,145.0,0.0,0.0
F39591,4598,E,1.0,56:58.3,16/11/2022,16/11/2022 00:00,16/12/2022,,16990.0,0.0,0.0
F39592,8503,E,3.0,52:45.7,16/11/2022,16/11/2022 00:00,16/11/2022,,14000.0,0.0,0.0
F39593,6777,E,2.0,06:03.5,17/11/2022,17/11/2022 00:00,17/11/2022,,390.0,0.0,0.0
F39594,5357,E,2.0,46:11.0,17/11/2022,17/11/2022 00:00,17/11/2022,,413.81,0.0,0.0
F39595,6607,E,2.0,49:28.5,17/11/2022,15/11/2022 00:00,17/11/2022,,6591.1,0.0,0.0
F39596,6757,E,2.0,28:00.4,17/11/2022,16/11/2022 00:00,17/11/2022,,1445.752,0.0,0.0
F39597,6455,E,2.0,06:36.2,17/11/2022,18/11/2022 00:00,17/11/2022,,3476.0,0.0,0.0
F39598,8020,E,2.0,30:37.2,17/11/2022,15/11/2022 00:00,17/11/2022,,1223.38,0.0,0.0
F39599,6381,E,2.0,57:37.4,18/11/2022,18/11/2022 00:00,18/11/2022,,4908.0,0.0,0.0
F39600,4381,E,2.0,15:49.2,18/11/2022,17/11/2022 00:00,18/11/2022,,3135.93,0.0,0.0
F39601,3598,E,1.0,51:41.9,18/11/2022,18/11/2022 00:00,18/11/2022,,26500.0,0.0,0.0
F39602,3598,E,1.0,58:38.7,18/11/2022,18/11/2022 00:00,18/12/2022,,21200.0,0.0,0.0
F39603,5533,E,2.0,23:48.2,18/11/2022,23/11/2022 00:00,18/11/2022,,3812.52,0.0,0.0
F39604,6928,E,2.0,25:25.6,18/11/2022,18/11/2022 00:00,18/11/2022,,2265.95,0.0,0.0
F39605,2385,E,1.0,37:03.8,18/11/2022,17/11/2022 00:00,18/12/2022,,1338.0,0.0,0.0
F39606,4480,E,2.0,09:52.5,18/11/2022,14/11/2022 00:00,03/12/2022,,1830.0,0.0,0.0
F39607,8802,E,2.0,36:11.6,18/11/2022,18/11/2022 00:00,18/11/2022,,1547.07,0.0,0.0
F39608,8274,E,2.0,04:47.2,18/11/2022,18/11/2022 00:00,18/11/2022,,1250.0,0.0,0.0
F39609,8316,E,2.0,17:16.2,18/11/2022,22/11/2022 00:00,03/12/2022,,5521.75,0.0,0.0
F39610,2876,E,2.0,26:36.0,22/11/2022,22/11/2022 00:00,22/11/2022,,5480.0,0.0,0.0
F39611,5728,E,1.0,22:17.7,22/11/2022,16/11/2022 00:00,07/12/2022,,8452.4,0.0,0.0
F39612,2527,E,1.0,03:41.4,23/11/2022,23/11/2022 00:00,23/12/2022,,2665.0,0.0,0.0
F39613,6072,E,1.0,18:21.3,23/11/2022,23/11/2022 00:00,23/11/2022,,1435.7372,0.0,0.0
F39614,8167,E,2.0,27:21.7,23/11/2022,23/11/2022 00:00,23/11/2022,,97.28,0.0,0.0
F39615,5416,E,2.0,40:20.7,23/11/2022,23/11/2022 00:00,23/11/2022,,4403.72,0.0,0.0
F39616,8779,E,2.0,42:11.8,23/11/2022,23/11/2022 00:00,23/11/2022,,3407.5008,0.0,0.0
F39617,8564,E,2.0,04:49.4,23/11/2022,23/11/2022 00:00,23/11/2022,,1060.3,0.0,0.0
F39618,466,E,1.0,41:18.0,23/11/2022,25/11/2022 00:00,22/01/2023,,15154.76,0.0,0.0
F39619,417,E,2.0,10:01.9,24/11/2022,24/11/2022 00:00,09/12/2022,,11898.0,0.0,0.0
F39620,4712,C,2.0,33:22.1,24/11/2022,28/09/2022 00:00,08/01/2023,24/11/2022,19962.2,0.0,0.0
F39621,6797,E,2.0,46:43.8,24/11/2022,24/11/2022 00:00,24/11/2022,,482.9,0.0,0.0
F39622,4712,E,2.0,22:12.7,24/11/2022,28/09/2022 00:00,08/01/2023,,24952.75,0.0,0.0
F39623,5926,E,2.0,15:08.9,24/11/2022,23/11/2022 00:00,24/11/2022,,467.67,0.0,0.0
F39624,8800,E,2.0,48:33.7,24/11/2022,24/11/2022 00:00,24/11/2022,,958.3,0.0,0.0
F39625,5923,E,2.0,51:18.1,24/11/2022,14/11/2022 00:00,24/11/2022,,802.0,0.0,0.0
F39626,8801,C,2.0,04:25.2,24/11/2022,24/11/2022 00:00,24/11/2022,24/11/2022,5309.11,0.0,0.0
F39627,8801,E,2.0,10:31.9,24/11/2022,24/11/2022 00:00,24/11/2022,,5309.11,0.0,0.0
F39628,5861,E,2.0,49:58.2,24/11/2022,24/11/2022 00:00,24/11/2022,,163.4,0.0,0.0
F39629,8804,E,2.0,05:38.9,24/11/2022,24/11/2022 00:00,24/11/2022,,3043.13056,0.0,0.0
F39630,7023,E,2.0,18:25.8,24/11/2022,22/11/2022 00:00,24/11/2022,,1392.0,0.0,0.0
F39631,2385,E,1.0,13:02.1,24/11/2022,18/11/2022 00:00,24/12/2022,,7205.52,0.0,0.0
F39632,2385,E,1.0,46:46.2,24/11/2022,25/11/2022 00:00,24/12/2022,,9440.0,0.0,0.0
F39633,2385,E,1.0,10:50.6,25/11/2022,29/11/2022 00:00,25/12/2022,,36003.6,0.0,0.0
F39634,2385,E,1.0,15:17.1,25/11/2022,29/11/2022 00:00,25/12/2022,,46680.0,0.0,0.0
F39635,5926,E,2.0,37:15.4,25/11/2022,25/11/2022 00:00,25/11/2022,,478.45,0.0,0.0
F39636,2390,E,2.0,54:46.2,25/11/2022,25/11/2022 00:00,09/01/2023,,1950.0,0.0,0.0
F39637,3108,E,2.0,39:22.3,25/11/2022,28/11/2022 00:00,25/11/2022,,1456.86,0.0,0.0
F39638,8449,C,2.0,51:11.5,25/11/2022,25/11/2022 00:00,25/11/2022,25/11/2022,661.6971,0.0,0.0
F39639,8449,E,2.0,57:56.6,25/11/2022,25/11/2022 00:00,25/11/2022,,334.1171,0.0,0.0
F39640,7003,E,2.0,10:25.6,25/11/2022,25/11/2022 00:00,25/11/2022,,1277.5059,0.0,0.0
F39641,5926,E,2.0,34:41.0,25/11/2022,25/11/2022 00:00,25/11/2022,,150.6,0.0,0.0
F39642,4598,E,1.0,36:39.5,25/11/2022,29/11/2022 00:00,25/12/2022,,29506.0,0.0,0.0
F39643,5926,E,2.0,44:13.5,25/11/2022,09/11/2022 00:00,25/11/2022,,1318.7,0.0,0.0
F39644,5926,E,2.0,46:46.2,25/11/2022,24/11/2022 00:00,25/11/2022,,136.2,0.0,0.0
F39645,5902,E,2.0,50:43.4,25/11/2022,15/11/2022 00:00,25/11/2022,,1009.65,0.0,0.0
F39646,8410,E,2.0,05:45.5,25/11/2022,25/11/2022 00:00,25/11/2022,,427.35,0.0,0.0
